iter	MultiClass
406	0.02245367545
407	0.02238460113
408	0.02232273242
409	0.02228566179
410	0.02222119516
411	0.02214618575
412	0.02207559415
413	0.02201161914
414	0.02196537933
415	0.02191848159
416	0.02183856852
417	0.02179262269
418	0.02172807462
419	0.02168508106
420	0.02159650998
421	0.0215588749
422	0.02150055571
423	0.02145131666
424	0.021361885
425	0.02129007476
426	0.02124035784
427	0.0211981388
428	0.02112332977
429	0.02108132772
430	0.02103896955
431	0.02095123387
432	0.02091130121
433	0.02083260452
434	0.02077821723
435	0.02073346983
436	0.02069311566
437	0.02064242971
438	0.02061399239
439	0.02056088353
440	0.02047420567
441	0.02041582902
442	0.0203445996
443	0.020284879
444	0.02023307735
445	0.02018389557
446	0.02008445923
447	0.02000449065
448	0.01995433871
449	0.01988646014
450	0.01986208985
451	0.01981006206
452	0.01976652389
453	0.01969769423
454	0.01962716637
455	0.0195611318
456	0.01952721533
457	0.01949297753
458	0.0194440355
459	0.01941294079
460	0.01933843939
461	0.01927101606
462	0.01920629958
463	0.01915306739
464	0.01908168134
465	0.01901143187
466	0.01894791241
467	0.01892056497
468	0.01885316089
469	0.01879730858
470	0.01873682978
471	0.0187007125
472	0.01863189773
473	0.01860801567
474	0.01855776777
475	0.01851972514
476	0.01846071678
477	0.01841390018
478	0.01836115823
479	0.01831420997
480	0.01826664806
481	0.01821207904
482	0.01816702627
483	0.01811047866
484	0.01805061172
485	0.01800364114
486	0.01795946151
487	0.01793503719
488	0.0178677759
489	0.01781388209
490	0.01776280258
491	0.01770538313
492	0.01766572412
493	0.01762563082
494	0.01759813785
495	0.01752551072
496	0.01747754524
497	0.01744056827
498	0.01740326943
499	0.01736100521
500	0.0173427187
501	0.01732672003
502	0.01728531337
503	0.01724378599
504	0.01720326078
505	0.01714170948
506	0.0170974658
507	0.01707698562
508	0.01701421668
509	0.01693726314
510	0.0168953326
511	0.01686788625
512	0.0168358543
513	0.01681400995
514	0.01676973999
515	0.0167273437
516	0.01669179299
517	0.01665010621
518	0.01661179979
519	0.01658911911
520	0.01655101382
521	0.01650603761
522	0.01645063885
523	0.01641763916
524	0.01639749833
525	0.01634581971
526	0.01628378168
527	0.01624970952
528	0.01623072899
529	0.01619163645
530	0.01615223552
531	0.01613621551
532	0.01609005506
533	0.01607259747
534	0.01604316388
535	0.01599495808
536	0.01596393145
537	0.01592759622
538	0.01589272708
539	0.01582408787
540	0.01580582463
541	0.01578232341
542	0.01572909929
543	0.01568817746
544	0.0156514044
545	0.01560643124
546	0.0155644508
547	0.0155386511
548	0.01549726954
549	0.01547252517
550	0.01543743773
551	0.0153945839
552	0.01536757068
553	0.01533418466
554	0.01531193972
555	0.01527320019
556	0.01524889654
557	0.01521298081
558	0.01518713656
559	0.01514479637
560	0.01511086909
561	0.01505768075
562	0.01502796926
563	0.01499157115
564	0.01495314365
565	0.01491871583
566	0.01488884142
567	0.01485487001
568	0.01482306319
569	0.01478609285
570	0.01475352915
571	0.01471548286
572	0.014696112
573	0.01465210267
574	0.01462590507
575	0.01460268816
576	0.01458336887
577	0.01453275982
578	0.01450402032
579	0.01446729111
580	0.01443836443
581	0.01438707073
582	0.01436526564
583	0.01434655811
584	0.01431489325
585	0.0142943199
586	0.01426502014
587	0.0142357088
588	0.01419743006
589	0.01417163464
590	0.01414748517
591	0.01411219066
592	0.01409802043
593	0.0140543722
594	0.01400636945
595	0.01397492058
596	0.01393165499
597	0.01389766248
598	0.01387018288
599	0.01382874638
600	0.01380608956
601	0.01378836829
602	0.01376360867
603	0.01373686037
604	0.01370707491
605	0.01366436646
606	0.01364678513
607	0.01361990691
608	0.01359096552
609	0.01357048377
610	0.01355932635
611	0.01353045675
612	0.01350398017
613	0.01348649477
614	0.01345666899
615	0.01343228723
616	0.01341040215
617	0.01338813065
618	0.01336347553
619	0.01333580855
620	0.01331515283
621	0.01329109449
622	0.01327073441
623	0.01325330996
624	0.01322645098
625	0.01319361493
626	0.0131748853
627	0.01314396408
628	0.01311636059
629	0.01308763822
630	0.01305466126
631	0.01302845621
632	0.01300646199
633	0.0129791812
634	0.01295190933
635	0.01292884195
636	0.01291239677
637	0.01288961497
638	0.01286191252
639	0.01284418286
640	0.01281000905
641	0.01278287411
642	0.01276550837
643	0.01274031505
644	0.01271436007
645	0.01267726098
646	0.01264930585
647	0.01262746142
648	0.0125975557
649	0.01257258509
650	0.01255131216
651	0.01252291402
652	0.01249068181
653	0.01245795125
654	0.01242589088
655	0.01240141916
656	0.01236715115
657	0.01234827519
658	0.01232774586
659	0.01230912188
660	0.01229750895
661	0.01227316096
662	0.01223031535
663	0.01219979846
664	0.01218505856
665	0.01216887948
666	0.0121455594
667	0.0121280981
668	0.01211129385
669	0.01208102937
670	0.01205713086
671	0.0120380282
672	0.01202424519
673	0.01200487723
674	0.0119835273
675	0.01196714207
676	0.01195123297
677	0.01192928906
678	0.01190855735
679	0.01189573812
680	0.01187009904
681	0.01183868606
682	0.01181630444
683	0.0117898562
684	0.01177296603
685	0.01175520569
686	0.01173522672
687	0.01172313795
688	0.01169748485
689	0.01167970394
690	0.01166351215
691	0.01163746509
692	0.01160868627
693	0.01159197124
694	0.01158247808
695	0.01156269371
696	0.01154433011
697	0.01153026011
698	0.01150626047
699	0.01147984292
700	0.01145646184
701	0.01143963106
702	0.0114213078
703	0.01139871647
704	0.01138667843
705	0.01135894045
706	0.01134875515
707	0.01133980993
708	0.01132936104
709	0.01130675229
710	0.01129088469
711	0.01127571232
712	0.01125840552
713	0.01123870733
714	0.01121738751
715	0.01120030546
716	0.01118750916
717	0.01117435888
718	0.0111432366
719	0.01111977384
720	0.01110251106
721	0.0110829466
722	0.01107635274
723	0.01106700889
724	0.01104011507
725	0.01102131014
726	0.01099971797
727	0.01098072867
728	0.01096195963
729	0.01094584447
730	0.01092218053
731	0.01090742251
732	0.01089021234
733	0.0108741992
734	0.01085497655
735	0.01082890778
736	0.01081380847
737	0.01079360581
738	0.01077745068
739	0.01075775111
740	0.0107504034
741	0.01073430707
742	0.01072786765
743	0.01070345565
744	0.01068673573
745	0.01066514328
746	0.01065565834
747	0.01063819647
748	0.01061752963
749	0.01059406176
750	0.01057235366
751	0.01055846818
752	0.01053397402
753	0.01052732466
754	0.01051113982
755	0.01049733593
756	0.01047408511
757	0.01044356168
758	0.01042212715
759	0.01040759768
760	0.01038964524
761	0.01037624297
762	0.01036781661
763	0.01034893736
764	0.0103309757
765	0.01031694722
766	0.01030135053
767	0.01028690805
768	0.01026953464
769	0.01026245077
770	0.01024777963
771	0.01023550025
772	0.01022332392
773	0.01021509058
774	0.01020553169
775	0.01018789215
776	0.01017460932
777	0.01015695573
778	0.01014033606
779	0.01012165574
780	0.01010941578
781	0.01009581964
782	0.01007782585
783	0.01006254554
784	0.0100494425
785	0.01003895059
786	0.01002753698
787	0.01000392715
788	0.009985804967
789	0.009967312186
790	0.009953282722
791	0.009927601697
792	0.009907724853
793	0.009890986075
794	0.009874042873
795	0.009859455475
796	0.009848102325
797	0.009834915166
798	0.009813471877
799	0.009792747258
800	0.009773703446
801	0.009756754374
802	0.00974338605
803	0.009726972749
804	0.009718408269
805	0.009707633706
806	0.009701598507
807	0.009689810557
808	0.009683237537
809	0.009671901418
810	0.009652697498
811	0.009636215062
812	0.009618117131
813	0.009598775322
814	0.0095826454
815	0.0095647613
816	0.009551841493
817	0.009541093764
818	0.009528241886
819	0.009513653125
820	0.009492792318
821	0.009472711523
822	0.009462302379
823	0.009454270571
824	0.009443812171
825	0.009429558318
826	0.009412093349
827	0.009404091135
828	0.00939055889
829	0.009380690687
830	0.009368768961
831	0.00935910885
832	0.009343670593
833	0.009329866213
834	0.009312387455
835	0.00929297368
836	0.009282022685
837	0.009262608852
838	0.009248547153
839	0.009233438396
840	0.009221413407
841	0.009197061161
842	0.009177323715
843	0.009163069691
844	0.00915117118
845	0.009138691571
846	0.009124497515
847	0.009111070354
848	0.00909196135
849	0.0090717107
850	0.009062193897
851	0.009051520532
852	0.009037033937
853	0.009027609893
854	0.009013250195
855	0.009001806116
856	0.008981968421
857	0.008971338908
858	0.008965657612
859	0.008953389542
860	0.008938094826
861	0.00892497641
862	0.008909329328
863	0.008898351168
864	0.008889978136
865	0.008874999194
866	0.008859894405
867	0.008850712056
868	0.008840090468
869	0.008828723336
870	0.008820502142
871	0.008804419184
872	0.008782086718
873	0.008773623718
874	0.00876335996
875	0.008749685627
876	0.008737558576
877	0.008726528046
878	0.008717086702
879	0.008704286543
880	0.008691030535
881	0.008680053252
882	0.008665426558
883	0.008658406337
884	0.008644310651
885	0.008634735251
886	0.008628033074
887	0.008614073083
888	0.008601872001
889	0.008592624738
890	0.008581491298
891	0.008575132724
892	0.008564704232
893	0.008549646156
894	0.008538942766
895	0.008528486605
896	0.008519548944
897	0.008511290137
898	0.00849898372
899	0.00848682923
900	0.008480252099
901	0.008470528004
902	0.008461633402
903	0.008452943157
904	0.008439501402
905	0.00842738965
906	0.008413657616
907	0.008403356906
908	0.008394645525
909	0.008387542979
910	0.00837786766
911	0.00836925402
912	0.008357344158
913	0.00834312352
914	0.008338552733
915	0.008325298645
916	0.008314189688
917	0.008299467375
918	0.008288541952
919	0.008278794421
920	0.008264976172
921	0.008253000781
922	0.008239456904
923	0.008227834167
924	0.008214988924
925	0.008205389975
926	0.008197028503
927	0.008185604923
928	0.0081744698
929	0.008163914885
930	0.008154981957
931	0.008147881644
932	0.008137795842
933	0.008125577081
934	0.008110052098
935	0.008102062761
936	0.008091066573
937	0.008077968124
938	0.008062623475
939	0.008051206073
940	0.008038137544
941	0.008029839867
942	0.00802153546
943	0.00800778533
944	0.008002026592
945	0.007993216733
946	0.007979939733
947	0.007971752374
948	0.00795998311
949	0.007951281778
950	0.007943392013
951	0.007936414345
952	0.007928833547
953	0.007914930956
954	0.007908733918
955	0.007896580097
956	0.007890903997
957	0.00788520563
958	0.007876367922
959	0.00786589422
960	0.007854479338
961	0.007846526055
962	0.007841603748
963	0.007831469657
964	0.007822753942
965	0.007815238628
966	0.00780875935
967	0.007795204943
968	0.007781870763
969	0.00777682419
970	0.007765583672
971	0.00775600634
972	0.007745265154
973	0.007736514786
974	0.007731961327
975	0.007717316283
976	0.007707563977
977	0.007701047237
978	0.007697332334
979	0.007686730178
980	0.007682778971
981	0.007668246568
982	0.007662216831
983	0.007649069486
984	0.007640508067
985	0.007631386128
986	0.007626628835
987	0.00761293833
988	0.007604810474
989	0.007595680309
990	0.00758488666
991	0.007576399698
992	0.007569172508
993	0.007560536862
994	0.007552449465
995	0.007538962042
996	0.007529351352
997	0.007521744835
998	0.007515352127
999	0.007503544398
